scoring_id,activo_id,fecha_scoring,horizonte_dias,probabilidad_falla,prediccion,prioridad,modelo_version,explicabilidad,created_at,dias_desde_ultima_ot,count_ot_30d,count_correctivas_30d,costo_total_30d,dias_ult_correctiva_motor,dias_ult_correctiva_frenos,dias_ult_correctiva_transmision,odometro_actual,sistema_en_riesgo
3e468cbe-b46b-4c8f-bb2d-0f5ed50aa870,ACE-0042,2026-06-05,7,0.028347069397568703,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
ec61772f-0e27-4c6f-8ba4-4171215a309e,ACE-0043,2026-06-05,7,0.2176225185394287,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
68f029db-9541-4203-9b85-947401f337c5,ACE-0044,2026-06-05,7,0.14870725572109222,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,hidraulico_neumatico_auxiliar
4f9f58e5-fb64-403a-bb54-5d34ef86c1c0,ACE-0045,2026-06-05,7,0.08437757939100266,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
ae197553-255f-40bf-9dcb-03c8b3e3d7ed,ACE-0046,2026-06-05,7,0.01447979174554348,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
71bd1ec8-0b3b-4c5f-bc0d-424b5980f6aa,ACE-0047,2026-06-05,7,0.0751127302646637,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
5e41699f-5fda-42cd-94a5-dacc8f57bad4,ACE-0048,2026-06-05,7,0.12450666725635529,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,direccion
330389b1-e72a-43da-b808-d448f099cd55,ACE-0049,2026-06-05,7,0.03827209025621414,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,lubricacion
8c53cadb-cfbc-425a-a3d9-81e3322f95c0,ACE-0050,2026-06-05,7,0.25529035925865173,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,hidraulico_neumatico_auxiliar
8ab2be8b-593b-4add-b419-6728ae06563d,ACE-0051,2026-06-05,7,0.10977369546890259,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
68d5a396-4a12-44c3-b81e-fc9be5b7f908,ACE-0052,2026-06-05,7,0.3252470791339874,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
a6ce2dd0-2393-49c2-8ed3-325c9397813d,ACE-0053,2026-06-05,7,0.11155622452497482,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,hidraulico_neumatico_auxiliar
90daf5de-bdd5-474d-a7d8-c53860790c90,ACE-0054,2026-06-05,7,0.24553905427455902,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,lubricacion
54bd6b12-a206-4ecd-99d0-c6fb3cf79dfb,ACE-0055,2026-06-05,7,0.24174734950065613,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
4eedd0b0-7430-4092-9b51-d144c05124a5,ACE-0056,2026-06-05,7,0.2965688109397888,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
338c7609-151c-4c5a-9862-b9dae740e5bc,ACE-0057,2026-06-05,7,0.185347780585289,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
a5949315-ce11-4f3a-8711-566abc2713e2,ACE-0058,2026-06-05,7,0.1818210780620575,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
7eea0eae-eb33-474d-9633-74187f7bcf04,ACE-0059,2026-06-05,7,0.17035922408103943,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
24bd0eb9-9368-434a-9438-b80598559cd8,ACE-0060,2026-06-05,7,0.24605463445186615,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
3a78df9a-4abf-4310-865a-243c713f8a1b,ACE-0061,2026-06-05,7,0.08399620652198792,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
702637af-9b34-4d33-b6ba-c2f54b4427bb,ACE-0062,2026-06-05,7,0.14103995263576508,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
ff439f69-4f3b-456b-823d-e1018091e8ee,ACE-0063,2026-06-05,7,0.07654312998056412,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
cb2be233-43dd-4d47-91bb-16db1f7fe448,ACE-0064,2026-06-05,7,0.006471946835517883,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
c184a331-1ef2-4312-b5ca-e9758ae3047c,ACE-0065,2026-06-05,7,0.04797794297337532,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
865cd78f-8792-4d1c-b1c1-8dc779668818,ACE-0066,2026-06-05,7,0.0625828206539154,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
acf0c130-3271-4979-9d9f-db40c29db5e1,ACE-0067,2026-06-05,7,0.304326593875885,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
d928145f-21e5-489b-90dd-63e1d232caf7,ACE-0068,2026-06-05,7,0.07605240494012833,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
54a50081-f91f-4b8c-86d0-6421e89133c3,ACE-0069,2026-06-05,7,0.018522199243307114,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
0c03fe6e-14e2-4e89-8ab4-7f1450ef9bb7,ACE-0070,2026-06-05,7,0.11214561760425568,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
94f43fe0-d49b-4d82-a3b7-7a97c55ab0bb,ACE-0071,2026-06-05,7,0.08608129620552063,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
2a0b572d-7c37-4caa-820f-8db27cca2c6f,ACE-0072,2026-06-05,7,0.08896714448928833,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
3f44b5fa-01a0-48ff-a3e0-0fe754532c73,ACE-0073,2026-06-05,7,0.0264601968228817,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
5af032fd-8dd5-4abd-97dd-ef6177762ef6,ACE-0074,2026-06-05,7,0.1755213737487793,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
e9f34821-997f-4873-aa4b-556c994192b1,ACE-0075,2026-06-05,7,0.13723187148571014,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,combustible_admision
68a2ebdd-a7a2-4460-97cb-70baddb9d9e3,ACE-0076,2026-06-05,7,0.11607086658477783,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
5d732d01-0d37-438c-a0e1-a7981934efe9,ACE-0077,2026-06-05,7,0.06712274998426437,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
4d94e578-c073-4d54-bf1d-56426d5d99f7,ACE-0078,2026-06-05,7,0.06436687707901001,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
943a5e4b-eec0-4c6b-8360-94614bcf46cd,ACE-0079,2026-06-05,7,0.1190742552280426,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
6b7a85c9-00f8-430d-a877-205bdff2db20,ACE-0080,2026-06-05,7,0.3296273350715637,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,lubricacion
ab6f5da7-0330-48b8-9af1-641b92807704,ACE-0081,2026-06-05,7,0.4084649085998535,1,P3_media,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
7f31d61c-66a5-4c8a-907a-4be284c2bca0,ACE-0082,2026-06-05,7,0.6645652651786804,1,P3_media,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,carroceria_chasis
87028b77-4b39-4c59-ae92-045494b746ce,ACE-0083,2026-06-05,7,0.08341677486896515,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
f6332dd3-8ff8-4a41-968b-4eaf019368f6,ACE-0084,2026-06-05,7,0.1974104791879654,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
10c34592-f191-4e9f-b12c-6352c50948e0,ACE-0085,2026-06-05,7,0.03144676238298416,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
292373ec-7d7a-450d-a5ca-93f55b6ab031,ACE-0086,2026-06-05,7,0.19786687195301056,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,direccion
8d16900a-f3bf-40e8-b5c8-d20650a081ab,ACE-0087,2026-06-05,7,0.40119650959968567,1,P3_media,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,sin_historial_ot
f4c0d299-59af-45ec-a5b4-b2cea4921e89,ACE-0088,2026-06-05,7,0.2672385275363922,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
80f4a8a8-6412-4fc6-b483-dacdad66f70a,ACE-0089,2026-06-05,7,0.16699975728988647,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
a73a4149-a202-440f-ad5b-33717c458262,ACE-0090,2026-06-05,7,0.08142398297786713,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
267c22bd-8218-4ab3-9a85-e8e9641ee91f,ACE-0091,2026-06-05,7,0.36212092638015747,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
30038ca4-7c73-452c-941e-dd9464f31579,ACE-0092,2026-06-05,7,0.05443747341632843,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
73fc16c2-114a-4923-82f6-ffcd9ad2c1a6,ACE-0093,2026-06-05,7,0.0661071315407753,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
51c2174a-e134-47b8-99d1-e8545620d636,ACE-0094,2026-06-05,7,0.14770495891571045,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
805a2834-d0c7-412b-8845-02db2c3e6240,ACE-0095,2026-06-05,7,0.37672364711761475,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
c2d2cd57-6a19-4dad-9073-3836768eb584,ACE-0096,2026-06-05,7,0.3948555290699005,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,lubricacion
3a6a3ca7-67a3-46f0-be9a-671c6bf3c82e,ACE-0097,2026-06-05,7,0.02007938176393509,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,hidraulico_neumatico_auxiliar
803e6693-f2f0-498e-b828-3891416dd2de,ACE-0098,2026-06-05,7,0.02512301132082939,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
01625402-8330-426f-950a-e330fbe44436,ACE-0099,2026-06-05,7,0.22757597267627716,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,carroceria_chasis
4eb15272-b82e-472e-be08-361f66d9a577,ACE-0100,2026-06-05,7,0.009708990342915058,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
456a9b15-937c-4da6-af70-f0bea9df6fa1,ACE-0101,2026-06-05,7,0.04546007513999939,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
424ad5da-8e06-43c3-a412-3b47ea4ba8b4,ACE-0102,2026-06-05,7,0.00497459527105093,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
7bc488f9-7297-4181-b179-1d8f4147b471,ACE-0103,2026-06-05,7,0.14085246622562408,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,frenos_servicio
c50c3d02-bd51-4712-97e8-bd7be9ffb897,ACE-0104,2026-06-05,7,0.016145462170243263,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
e8253ed5-2fc0-413b-b909-94d2f4aa70f2,ACE-0105,2026-06-05,7,0.14181581139564514,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
3ef2d7c1-f0e0-4d67-a57b-2bedd91181a2,ACE-0106,2026-06-05,7,0.038141194730997086,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,carroceria_chasis
c9986528-9703-48f0-8f79-d2ae59dc2ffc,ACE-0107,2026-06-05,7,0.13153694570064545,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,lubricacion
b0ede063-9dd2-4f3f-abff-f2598bcb2e54,ACE-0108,2026-06-05,7,0.1508937031030655,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
4c47e1e3-bff8-490d-925a-4b08ab38eb00,ACE-0109,2026-06-05,7,0.13866759836673737,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,direccion
a3950f13-2e1d-433b-ad0a-d185044dcd12,ACE-0110,2026-06-05,7,0.5878399610519409,1,P3_media,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
a6215c0a-0ff6-41cc-864f-e50f32f71035,ACE-0111,2026-06-05,7,0.02399948425590992,0,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
34d3c3e0-b776-4e5e-b3aa-8810df642c1c,ACE-0112,2026-06-05,7,0.3606642782688141,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
5532e9c8-8b90-4d98-a9dd-8eaea164772f,ACE-0113,2026-06-05,7,0.1012631356716156,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
65cde333-7293-417c-87da-5bd6c54e8b64,ACE-0114,2026-06-05,7,0.08953653275966644,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
284d817d-a486-4623-9f03-6dbb6d7c5d6a,ACE-0115,2026-06-05,7,0.20438608527183533,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,direccion
82fe3e25-f145-4bd9-be75-a03f231c236a,ACE-0116,2026-06-05,7,0.06493788212537766,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
0b100442-ae28-4503-87fb-5dc4b31c8515,ACE-0117,2026-06-05,7,0.15891367197036743,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,combustible_admision
a4e81083-7d91-4318-8315-52c77444778d,ACE-0118,2026-06-05,7,0.11793670803308487,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
287034ce-a4f2-4f67-b8b6-da8d44056a7d,ACE-0119,2026-06-05,7,0.043059226125478745,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
6fd8d9c4-29c7-4100-b660-a7935bd5a434,ACE-0120,2026-06-05,7,0.04731617495417595,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
53ce7056-308f-4af7-a668-73a90a9de799,ACE-0121,2026-06-05,7,0.1116323471069336,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
80b69c1f-ab1c-4a38-b7bd-aa3acc95f669,ACE-0122,2026-06-05,7,0.43459731340408325,1,P3_media,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
4744bf5c-655e-4c83-b90a-5477559ed764,ACE-0123,2026-06-05,7,0.1739613264799118,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,suspension
0c14afaf-9a2f-489a-a992-ce44fae7fc71,ACE-0124,2026-06-05,7,0.1638435274362564,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,refrigeracion
5bce6747-4cc0-4888-9b6e-67e1e707b3d5,ACE-0125,2026-06-05,7,0.7131052613258362,1,P2_alta,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,motor_combustion
a9402d79-8c7c-45ae-a5e6-d78b98ebe9cc,ACE-0126,2026-06-05,7,0.05983797460794449,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
e52d3eea-7e3c-4ff5-b7e4-1d4733086ff9,ACE-0127,2026-06-05,7,0.10150598734617233,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,electrico_12v_24v
9682f75b-856e-4a74-9cee-640f30b3f86e,ACE-0128,2026-06-05,7,0.1006842702627182,1,P4_baja,xgboost_v1.0,,2026-06-05 20:45:10.066945+00:00,,,,,,,,,transmision
